time_aest,model,level,normal_velocity_inward_positive_ms,salinity_psu,temperature_degC,salt_advection_index_psu_ms,valid_segment_count
2011-05-01 01:00:00,SCHISM,Mid-depth,-0.0831136549,21.0287626429,19.9548149585,-1.6564458199,6
2011-05-01 02:00:00,SCHISM,Mid-depth,-0.0809085201,12.2765398668,19.9093124777,-0.9832120691,6
2011-05-01 03:00:00,SCHISM,Mid-depth,-0.0421579058,10.6431168667,19.8650639745,-0.4449889653,6
2011-05-01 04:00:00,SCHISM,Mid-depth,-0.0325346595,23.1371957645,19.9139131952,0.6734019346,6
2011-05-01 05:00:00,SCHISM,Mid-depth,-0.0165378907,29.8067508093,19.9420450374,0.2369172962,6
2011-05-01 06:00:00,SCHISM,Mid-depth,0.0096920782,30.9921782887,19.9455105957,0.9856316386,6
2011-05-01 07:00:00,SCHISM,Mid-depth,0.0152985974,32.1774513410,19.9515079265,0.9398398147,6
2011-05-01 08:00:00,SCHISM,Mid-depth,0.0176642286,33.0697109245,19.9557893290,0.8495255201,6
2011-05-01 09:00:00,SCHISM,Mid-depth,-0.0016436618,32.9127916688,19.9497880058,0.2282291935,6
2011-05-01 10:00:00,SCHISM,Mid-depth,-0.0360500149,31.9927049975,19.9415462627,-0.7646983214,6
2011-05-01 11:00:00,SCHISM,Mid-depth,-0.0571797610,30.6282032591,19.9205638262,-1.3756389591,6
2011-05-01 12:00:00,SCHISM,Mid-depth,-0.1007088890,29.1623712236,19.8929278088,-2.4930892725,6
2011-05-01 13:00:00,SCHISM,Mid-depth,-0.1123933892,28.1586732126,19.8719963298,-2.7130527098,6
2011-05-01 14:00:00,SCHISM,Mid-depth,-0.1065361517,27.7373706077,19.8642885834,-2.4272271137,6
2011-05-01 15:00:00,SCHISM,Mid-depth,-0.0996853398,27.7725543232,19.8632746817,-2.1163162106,6
2011-05-01 16:00:00,SCHISM,Mid-depth,-0.0675381516,28.2811104809,19.8684448083,-1.1859656924,6
2011-05-01 17:00:00,SCHISM,Mid-depth,-0.0441574186,29.3412797592,19.8766965389,-0.5785592448,6
2011-05-01 18:00:00,SCHISM,Mid-depth,0.0013165431,31.4071535032,19.9057554628,0.6677266854,6
2011-05-01 19:00:00,SCHISM,Mid-depth,0.0123415754,32.8040482240,19.9234688880,0.7410488499,6
2011-05-01 20:00:00,SCHISM,Mid-depth,0.0171338517,33.3979262755,19.9244249079,0.7849981297,6
2011-05-01 21:00:00,SCHISM,Mid-depth,0.0079939653,33.1842937380,19.9072611713,0.5119091637,6
2011-05-01 22:00:00,SCHISM,Mid-depth,-0.0256542076,32.3603176052,19.8751875757,-0.4789809939,6
2011-05-01 23:00:00,SCHISM,Mid-depth,-0.0700481505,30.6371412343,19.7943237928,-1.7896884999,6
2011-05-02 00:00:00,SCHISM,Mid-depth,-0.1001200984,29.2754274612,19.7264573339,-2.5016697244,6
2011-05-02 01:00:00,SCHISM,Mid-depth,-0.1226883465,27.9489071526,19.6569730080,-2.9882463405,6
2011-05-02 02:00:00,SCHISM,Mid-depth,-0.1177766964,27.2533126048,19.6249199843,-2.7322567829,6
2011-05-02 03:00:00,SCHISM,Mid-depth,-0.1111592186,27.3167971276,19.6311852969,-2.4275271759,6
2011-05-02 04:00:00,SCHISM,Mid-depth,-0.0918224903,27.6176801328,19.6424076066,-1.8133940394,6
2011-05-02 05:00:00,SCHISM,Mid-depth,-0.0573135239,28.3343131069,19.6666699857,-0.8469419190,6
2011-05-02 06:00:00,SCHISM,Mid-depth,-0.0211862084,30.1472135950,19.7406200798,0.0810782454,6
2011-05-02 07:00:00,SCHISM,Mid-depth,0.0090787862,31.9397792503,19.8218189240,0.8255340567,6
2011-05-02 08:00:00,SCHISM,Mid-depth,0.0242468644,33.1979055939,19.8783836507,1.0659781483,6
2011-05-02 09:00:00,SCHISM,Mid-depth,0.0202350769,33.6928313292,19.8986420198,0.8424043163,6
2011-05-02 10:00:00,SCHISM,Mid-depth,-0.0004137269,33.2856273376,19.8743163352,0.1979376341,6
2011-05-02 11:00:00,SCHISM,Mid-depth,-0.0347441849,32.2701815599,19.8277403394,-0.8030681203,6
2011-05-02 12:00:00,SCHISM,Mid-depth,-0.0677961388,30.6217434393,19.7357229480,-1.7208625621,6
2011-05-02 13:00:00,SCHISM,Mid-depth,-0.0997560400,29.3786404244,19.6616608877,-2.5151742803,6
2011-05-02 14:00:00,SCHISM,Mid-depth,-0.1122960600,28.3721650960,19.5970170902,-2.7504878956,6
2011-05-02 15:00:00,SCHISM,Mid-depth,-0.1068341784,27.9845334104,19.5698906355,-2.5022649437,6
2011-05-02 16:00:00,SCHISM,Mid-depth,-0.0879199518,28.2374563191,19.5816899991,-1.8728574917,6
2011-05-02 17:00:00,SCHISM,Mid-depth,-0.0775976996,28.3821590537,19.5763818917,-1.5284872091,6
2011-05-02 18:00:00,SCHISM,Mid-depth,-0.0306276736,29.7371952013,19.6425044911,-0.2515751341,6
2011-05-02 19:00:00,SCHISM,Mid-depth,0.0017135568,31.6152606527,19.7523215486,0.6164780397,6
2011-05-02 20:00:00,SCHISM,Mid-depth,0.0140877707,32.9771157201,19.8304179143,0.7574867083,6
2011-05-02 21:00:00,SCHISM,Mid-depth,0.0173963564,33.3224099552,19.8413933804,0.8057783723,6
2011-05-02 22:00:00,SCHISM,Mid-depth,-0.0046062823,32.8677932650,19.7999815424,0.1443847702,6
2011-05-02 23:00:00,SCHISM,Mid-depth,-0.0370881285,32.0535486056,19.7347941266,-0.8089457509,6
2011-05-03 00:00:00,SCHISM,Mid-depth,-0.0802156686,30.2067408361,19.5644994567,-2.0486749792,6
2011-05-03 01:00:00,SCHISM,Mid-depth,-0.1006718469,29.0669735774,19.4545856227,-2.4843187652,6
2011-05-03 02:00:00,SCHISM,Mid-depth,-0.1225905767,27.8599585578,19.3342081282,-2.9717767170,6
2011-05-03 03:00:00,SCHISM,Mid-depth,-0.1189156630,27.1157571633,19.2630625765,-2.7325410560,6
2011-05-03 04:00:00,SCHISM,Mid-depth,-0.1114762704,27.2107255964,19.2715931242,-2.4178567843,6
2011-05-03 05:00:00,SCHISM,Mid-depth,-0.1027458276,27.2625760241,19.2718830386,-2.0774760502,6
2011-05-03 06:00:00,SCHISM,Mid-depth,-0.0451328574,28.3912654087,19.3685138116,-0.4984599619,6
2011-05-03 07:00:00,SCHISM,Mid-depth,-0.0101308063,30.5219916452,19.5582598901,0.3797678554,6
2011-05-03 08:00:00,SCHISM,Mid-depth,0.0082129842,32.0394882509,19.7002295204,0.7679041925,6
2011-05-03 09:00:00,SCHISM,Mid-depth,0.0359323991,33.3960290901,19.8324193110,1.4273822324,6
2011-05-03 10:00:00,SCHISM,Mid-depth,0.0211776504,33.7966600720,19.8776850270,0.8591266424,6
2011-05-03 11:00:00,SCHISM,Mid-depth,0.0000133529,33.3578671240,19.8505606730,0.2018748393,6
2011-05-03 12:00:00,SCHISM,Mid-depth,-0.0448827264,32.1460676636,19.7563237307,-1.1498605675,6
2011-05-03 13:00:00,SCHISM,Mid-depth,-0.0763222648,30.4288445013,19.6021989863,-1.9720756005,6
2011-05-03 14:00:00,SCHISM,Mid-depth,-0.0992891295,29.2925474231,19.4812463884,-2.5005706659,6
2011-05-03 15:00:00,SCHISM,Mid-depth,-0.1119070025,28.3781507744,19.3745098395,-2.7572463803,6
2011-05-03 16:00:00,SCHISM,Mid-depth,-0.1063158176,27.9449278238,19.3114784215,-2.4903876626,6
2011-05-03 17:00:00,SCHISM,Mid-depth,-0.0988702435,27.9822460554,19.2922637040,-2.1723804668,6
2011-05-03 18:00:00,SCHISM,Mid-depth,-0.0541195091,28.7587181073,19.3494303708,-0.8970485187,6
2011-05-03 19:00:00,SCHISM,Mid-depth,-0.0316279470,30.0119479466,19.4583506603,-0.3152655375,6
2011-05-03 20:00:00,SCHISM,Mid-depth,0.0005723400,31.7279003320,19.6273916229,0.5660547505,6
2011-05-03 21:00:00,SCHISM,Mid-depth,0.0258989844,33.1934075491,19.7718222345,1.1175184459,6
2011-05-03 22:00:00,SCHISM,Mid-depth,0.0174290991,33.4295246581,19.7832010908,0.7898713158,6
2011-05-03 23:00:00,SCHISM,Mid-depth,-0.0035386427,32.9618557767,19.7220001985,0.1617892520,6
2011-05-04 00:00:00,SCHISM,Mid-depth,-0.0464486391,31.9487470132,19.5938240560,-1.1220579474,6
2011-05-04 01:00:00,SCHISM,Mid-depth,-0.0783460546,30.1802927342,19.3496177647,-1.9895509613,6
2011-05-04 02:00:00,SCHISM,Mid-depth,-0.1101273052,28.8209585198,19.1509749654,-2.7515429611,6
2011-05-04 03:00:00,SCHISM,Mid-depth,-0.1322078695,27.0407222593,18.8948985152,-3.1945290952,6
2011-05-04 04:00:00,SCHISM,Mid-depth,-0.1189013867,26.3923412961,18.8159455747,-2.6777742818,6
2011-05-04 05:00:00,SCHISM,Mid-depth,-0.1108851472,26.9754182067,18.8947851814,-2.3850976919,6
2011-05-04 06:00:00,SCHISM,Mid-depth,-0.0917683694,27.3730442778,18.9450569287,-1.7764872419,6
2011-05-04 07:00:00,SCHISM,Mid-depth,-0.0446443155,28.4581673692,19.0856277186,-0.4922829088,6
2011-05-04 08:00:00,SCHISM,Mid-depth,0.0010303727,30.8408516818,19.4105920850,0.7040150900,6
2011-05-04 09:00:00,SCHISM,Mid-depth,0.0292225870,32.4668164121,19.6381375103,1.3722872280,6
2011-05-04 10:00:00,SCHISM,Mid-depth,0.0388870744,33.6252230943,19.8013141767,1.4918965154,6
2011-05-04 11:00:00,SCHISM,Mid-depth,0.0224483779,33.7853308008,19.8198968531,0.9066086770,6
2011-05-04 12:00:00,SCHISM,Mid-depth,-0.0151214949,33.2047272845,19.7421621273,-0.2853261679,6
2011-05-04 13:00:00,SCHISM,Mid-depth,-0.0424425366,32.1039606408,19.5950859104,-1.0720114991,6
2011-05-04 14:00:00,SCHISM,Mid-depth,-0.0872308458,30.2234731163,19.3205015949,-2.3011874603,6
2011-05-04 15:00:00,SCHISM,Mid-depth,-0.1091727591,28.7663247963,19.0867397525,-2.7523950548,6
2011-05-04 16:00:00,SCHISM,Mid-depth,-0.1126155173,27.9592229398,18.9446904849,-2.7503488068,6
2011-05-04 17:00:00,SCHISM,Mid-depth,-0.1060488172,27.7409180297,18.8922379373,-2.4569737860,6
2011-05-04 18:00:00,SCHISM,Mid-depth,-0.0983205284,27.9032806680,18.8984500988,-2.1485515303,6
2011-05-04 19:00:00,SCHISM,Mid-depth,-0.0663526100,28.3614843723,18.9513280388,-1.2056247052,6
2011-05-04 20:00:00,SCHISM,Mid-depth,-0.0188886932,30.0854493229,19.1996501820,0.0667768552,6
2011-05-04 21:00:00,SCHISM,Mid-depth,0.0113445750,31.9037971237,19.4748935552,0.8765476413,6
2011-05-04 22:00:00,SCHISM,Mid-depth,0.0146760314,33.1234599803,19.6542808123,0.7462872560,6
2011-05-04 23:00:00,SCHISM,Mid-depth,0.0194346942,33.4875436742,19.6973591428,0.8439418654,6
2011-05-05 00:00:00,SCHISM,Mid-depth,-0.0138594187,32.9119270589,19.5861134033,-0.1912697568,6
2011-05-05 01:00:00,SCHISM,Mid-depth,-0.0447918008,31.8614448021,19.3950965518,-1.0790966736,6
2011-05-05 02:00:00,SCHISM,Mid-depth,-0.0879306243,29.9122555263,19.0126813653,-2.2582163711,6
2011-05-05 03:00:00,SCHISM,Mid-depth,-0.1086209436,28.6445805126,18.7480176955,-2.7027686831,6
2011-05-05 04:00:00,SCHISM,Mid-depth,-0.1311291697,26.7412977827,18.3625606708,-3.1500148729,6
2011-05-05 05:00:00,SCHISM,Mid-depth,-0.1194739731,26.1857345335,18.2670321512,-2.6722132527,6
2011-05-05 06:00:00,SCHISM,Mid-depth,-0.1108228899,26.7817278092,18.3823638169,-2.3591510077,6
2011-05-05 07:00:00,SCHISM,Mid-depth,-0.0691308352,27.7175202769,18.5661384857,-1.1739959641,6
2011-05-05 08:00:00,SCHISM,Mid-depth,-0.0327226018,29.1319024474,18.8395842408,-0.2171211663,6
2011-05-05 09:00:00,SCHISM,Mid-depth,-0.0003714587,31.1658301229,19.2411412257,0.6308079689,6
2011-05-05 10:00:00,SCHISM,Mid-depth,0.0301522297,32.6584333380,19.5369471081,1.3609837308,6
2011-05-05 11:00:00,SCHISM,Mid-depth,0.0392284495,33.7401596382,19.7544534243,1.4846882035,6
2011-05-05 12:00:00,SCHISM,Mid-depth,0.0222736876,33.8884670843,19.7899354089,0.8821110945,6
2011-05-05 13:00:00,SCHISM,Mid-depth,-0.0097217102,33.3296498799,19.6896293441,-0.1347785666,6
2011-05-05 14:00:00,SCHISM,Mid-depth,-0.0414876495,32.1303540963,19.4605543462,-1.0756860237,6
2011-05-05 15:00:00,SCHISM,Mid-depth,-0.0952811330,30.0850954949,19.0518288424,-2.5499073391,6
2011-05-05 16:00:00,SCHISM,Mid-depth,-0.1162240707,28.2483889754,18.6618709426,-2.9408542711,6
2011-05-05 17:00:00,SCHISM,Mid-depth,-0.1121823563,27.3812149013,18.4519404837,-2.7152458328,6
2011-05-05 18:00:00,SCHISM,Mid-depth,-0.1061552281,27.4967300685,18.4438868872,-2.4408155479,6
2011-05-05 19:00:00,SCHISM,Mid-depth,-0.0879242861,28.0509369310,18.5325428651,-1.8688621527,6
2011-05-05 20:00:00,SCHISM,Mid-depth,-0.0414807812,29.0374687958,18.7209031994,-0.5602445523,6
2011-05-05 21:00:00,SCHISM,Mid-depth,-0.0084974069,30.8424683855,19.0854993015,0.3209595507,6
2011-05-05 22:00:00,SCHISM,Mid-depth,0.0231433985,32.4886710186,19.4262901997,1.1516264347,6
2011-05-05 23:00:00,SCHISM,Mid-depth,0.0166883511,33.3567610622,19.5951189492,0.7701597019,6
2011-05-06 00:00:00,SCHISM,Mid-depth,0.0196411334,33.4148437542,19.5936925134,0.8633926292,6
2011-05-06 01:00:00,SCHISM,Mid-depth,-0.0139941847,32.8357496761,19.4594212752,-0.1786484451,6
2011-05-06 02:00:00,SCHISM,Mid-depth,-0.0554811158,31.5425793844,19.1432229537,-1.4140203538,6
2011-05-06 03:00:00,SCHISM,Mid-depth,-0.1066302581,29.3103941050,18.5710703733,-2.7631664467,6
2011-05-06 04:00:00,SCHISM,Mid-depth,-0.1191897611,27.6726186310,18.1334397790,-2.9230308754,6
2011-05-06 05:00:00,SCHISM,Mid-depth,-0.1395948257,25.0154802718,17.4531354457,-3.2040440990,6
2011-05-06 06:00:00,SCHISM,Mid-depth,-0.1275425759,24.2209911399,17.2555866703,-2.7127041523,6
2011-05-06 07:00:00,SCHISM,Mid-depth,-0.1010935904,26.4238639625,17.8188032702,-2.0034184726,6
2011-05-06 08:00:00,SCHISM,Mid-depth,-0.0687406683,27.4357232880,18.0799430123,-1.0913419548,6
2011-05-06 09:00:00,SCHISM,Mid-depth,-0.0102444645,29.7108099188,18.6534283602,0.4251118255,6
2011-05-06 10:00:00,SCHISM,Mid-depth,0.0294063636,31.9220939322,19.2202739172,1.4746023232,6
2011-05-06 11:00:00,SCHISM,Mid-depth,0.0330314491,32.9828317166,19.4961004817,1.3949653109,6
2011-05-06 12:00:00,SCHISM,Mid-depth,0.0516431550,33.9053246151,19.7327634242,1.8873199639,6
2011-05-06 13:00:00,SCHISM,Mid-depth,0.0206555324,33.7870118357,19.7056306654,0.8448628717,6
2011-05-06 14:00:00,SCHISM,Mid-depth,-0.0208770373,33.1189444642,19.5419463983,-0.4794097341,6
2011-05-06 15:00:00,SCHISM,Mid-depth,-0.0624424674,31.3967957131,19.0918896317,-1.7061682148,6
2011-05-06 16:00:00,SCHISM,Mid-depth,-0.1044522183,29.5508004391,18.5797056561,-2.7693896988,6
2011-05-06 17:00:00,SCHISM,Mid-depth,-0.1172741821,27.6654748811,18.0200338460,-2.8921486833,6
2011-05-06 18:00:00,SCHISM,Mid-depth,-0.1131915219,27.0276921413,17.7891603932,-2.6783206453,6
2011-05-06 19:00:00,SCHISM,Mid-depth,-0.1175290795,26.7245566519,17.6668669880,-2.6508567970,6
2011-05-06 20:00:00,SCHISM,Mid-depth,-0.0908017323,27.5021800841,17.8692117826,-1.8452806959,6
2011-05-06 21:00:00,SCHISM,Mid-depth,-0.0305414786,29.0551049405,18.2989557292,-0.2002016630,6
2011-05-06 22:00:00,SCHISM,Mid-depth,0.0122976275,31.2550443304,18.9116074305,0.9784994517,6
2011-05-06 23:00:00,SCHISM,Mid-depth,0.0230636326,32.7739264321,19.3315464044,1.0936030187,6
2011-05-07 00:00:00,SCHISM,Mid-depth,0.0371953033,33.4946307214,19.5245151488,1.4514542038,6
2011-05-01 01:00:00,SCHISM,Near-bottom,-0.0701302791,21.5222105043,19.9588742025,-1.4158907666,6
2011-05-01 02:00:00,SCHISM,Near-bottom,-0.0724928650,12.3166728403,19.9158584352,-0.8856698711,6
2011-05-01 03:00:00,SCHISM,Near-bottom,-0.0382172715,10.6212183689,19.8742380711,-0.4038521843,6
2011-05-01 04:00:00,SCHISM,Near-bottom,0.0084336940,23.5041949812,19.9202005688,1.5193459962,6
2011-05-01 05:00:00,SCHISM,Near-bottom,0.0091703223,30.6091162626,19.9505306008,0.9169272642,6
2011-05-01 06:00:00,SCHISM,Near-bottom,0.0329064235,31.7379186382,19.9543705286,1.6290975168,6
2011-05-01 07:00:00,SCHISM,Near-bottom,0.0348051724,32.7970352415,19.9603778136,1.5187847004,6
2011-05-01 08:00:00,SCHISM,Near-bottom,0.0335906560,33.5744905184,19.9647504704,1.3487783812,6
2011-05-01 09:00:00,SCHISM,Near-bottom,0.0158254713,33.4501775157,19.9599321175,0.7666214531,6
2011-05-01 10:00:00,SCHISM,Near-bottom,-0.0131470638,32.6217443981,19.9509292131,-0.0926107689,6
2011-05-01 11:00:00,SCHISM,Near-bottom,-0.0310905746,31.4038119012,19.9322513468,-0.6375852385,6
2011-05-01 12:00:00,SCHISM,Near-bottom,-0.0670185393,30.0113477117,19.9069838590,-1.5890468814,6
2011-05-01 13:00:00,SCHISM,Near-bottom,-0.0717752542,28.9873635587,19.8864465456,-1.6297869169,6
2011-05-01 14:00:00,SCHISM,Near-bottom,-0.0634754433,28.5653709881,19.8792624650,-1.2834168945,6
2011-05-01 15:00:00,SCHISM,Near-bottom,-0.0592944863,28.6296641755,19.8794536836,-1.0591719067,6
2011-05-01 16:00:00,SCHISM,Near-bottom,-0.0318640481,29.1144695564,19.8849501396,-0.2529564461,6
2011-05-01 17:00:00,SCHISM,Near-bottom,-0.0118643773,30.1034792777,19.8933526759,0.2920984321,6
2011-05-01 18:00:00,SCHISM,Near-bottom,0.0267004955,32.0132600243,19.9203558995,1.3920620716,6
2011-05-01 19:00:00,SCHISM,Near-bottom,0.0313450404,33.2940734696,19.9376901291,1.3267266468,6
2011-05-01 20:00:00,SCHISM,Near-bottom,0.0327218668,33.8251060799,19.9396633922,1.2842974648,6
2011-05-01 21:00:00,SCHISM,Near-bottom,0.0248761665,33.6565056499,19.9255197153,1.0441486746,6
2011-05-01 22:00:00,SCHISM,Near-bottom,-0.0035891804,32.9354398311,19.8961793528,0.1837503853,6
2011-05-01 23:00:00,SCHISM,Near-bottom,-0.0431653159,31.3969483593,19.8236891172,-1.0311093145,6
2011-05-02 00:00:00,SCHISM,Near-bottom,-0.0653439968,30.0923091024,19.7591403549,-1.5559158613,6
2011-05-02 01:00:00,SCHISM,Near-bottom,-0.0802570038,28.7530330519,19.6899536274,-1.8623258254,6
2011-05-02 02:00:00,SCHISM,Near-bottom,-0.0712052909,28.0180589143,19.6585133977,-1.5032702604,6
2011-05-02 03:00:00,SCHISM,Near-bottom,-0.0661821404,28.1339667107,19.6693028470,-1.2473699780,6
2011-05-02 04:00:00,SCHISM,Near-bottom,-0.0524437524,28.5023436261,19.6851156541,-0.7969903748,6
2011-05-02 05:00:00,SCHISM,Near-bottom,-0.0224295300,29.1684374983,19.7085829568,0.0602752364,6
2011-05-02 06:00:00,SCHISM,Near-bottom,0.0082090406,30.8422451719,19.7769490575,0.8867727005,6
2011-05-02 07:00:00,SCHISM,Near-bottom,0.0322764261,32.5268187885,19.8537693324,1.5058435332,6
2011-05-02 08:00:00,SCHISM,Near-bottom,0.0409161728,33.6358946251,19.9046538086,1.5941794276,6
2011-05-02 09:00:00,SCHISM,Near-bottom,0.0340617839,34.0708010642,19.9233970748,1.2938093153,6
2011-05-02 10:00:00,SCHISM,Near-bottom,0.0160614231,33.7420897584,19.9033005090,0.7205768736,6
2011-05-02 11:00:00,SCHISM,Near-bottom,-0.0122026938,32.8438365977,19.8601130850,-0.1232225113,6
2011-05-02 12:00:00,SCHISM,Near-bottom,-0.0409226344,31.3798598802,19.7788588268,-0.9615553334,6
2011-05-02 13:00:00,SCHISM,Near-bottom,-0.0655409004,30.1832322743,19.7083748852,-1.5803735073,6
2011-05-02 14:00:00,SCHISM,Near-bottom,-0.0717292027,29.1747280106,19.6440012532,-1.6575822777,6
2011-05-02 15:00:00,SCHISM,Near-bottom,-0.0641224282,28.7810165830,19.6174467728,-1.3544675705,6
2011-05-02 16:00:00,SCHISM,Near-bottom,-0.0495873655,29.0663519817,19.6324123475,-0.8519224106,6
2011-05-02 17:00:00,SCHISM,Near-bottom,-0.0420819937,29.1885507886,19.6275502907,-0.5933113390,6
2011-05-02 18:00:00,SCHISM,Near-bottom,0.0001658070,30.4677542840,19.6916455782,0.5962231588,6
2011-05-02 19:00:00,SCHISM,Near-bottom,0.0259277005,32.2020984009,19.7929870327,1.3161733163,6
2011-05-02 20:00:00,SCHISM,Near-bottom,0.0319373281,33.4422182467,19.8655508302,1.3143006943,6
2011-05-02 21:00:00,SCHISM,Near-bottom,0.0332470355,33.7618307007,19.8773951046,1.3111943279,6
2011-05-02 22:00:00,SCHISM,Near-bottom,0.0139921623,33.3788649770,19.8416377152,0.7167589363,6
2011-05-02 23:00:00,SCHISM,Near-bottom,-0.0133916031,32.6519038904,19.7817731183,-0.1075075134,6
2011-05-03 00:00:00,SCHISM,Near-bottom,-0.0519070663,30.9876494666,19.6285134788,-1.2649410348,6
2011-05-03 01:00:00,SCHISM,Near-bottom,-0.0648261077,29.8833141535,19.5233317349,-1.5118604014,6
2011-05-03 02:00:00,SCHISM,Near-bottom,-0.0798492714,28.6561246016,19.4022612181,-1.8382278116,6
2011-05-03 03:00:00,SCHISM,Near-bottom,-0.0719995325,27.8684277670,19.3299382513,-1.4983904167,6
2011-05-03 04:00:00,SCHISM,Near-bottom,-0.0665464792,28.0251607267,19.3463887937,-1.2432480671,6
2011-05-03 05:00:00,SCHISM,Near-bottom,-0.0617680204,28.1550702917,19.3553531354,-1.0287434667,6
2011-05-03 06:00:00,SCHISM,Near-bottom,-0.0111160395,29.2333560717,19.4490568899,0.3872751067,6
2011-05-03 07:00:00,SCHISM,Near-bottom,0.0175729692,31.2181068515,19.6257814112,1.1477500588,6
2011-05-03 08:00:00,SCHISM,Near-bottom,0.0307083610,32.6218327622,19.7574072968,1.4311371793,6
2011-05-03 09:00:00,SCHISM,Near-bottom,0.0511013501,33.8022647402,19.8734811791,1.9158918793,6
2011-05-03 10:00:00,SCHISM,Near-bottom,0.0341962659,34.1560037044,19.9140823434,1.2865369752,6
2011-05-03 11:00:00,SCHISM,Near-bottom,0.0159483733,33.8054198697,19.8932267023,0.7086149595,6
2011-05-03 12:00:00,SCHISM,Near-bottom,-0.0224434129,32.7310576620,19.8083549461,-0.4760845184,6
2011-05-03 13:00:00,SCHISM,Near-bottom,-0.0484281179,31.1826270906,19.6702547462,-1.1875990151,6
2011-05-03 14:00:00,SCHISM,Near-bottom,-0.0645290512,30.0848794332,19.5554612885,-1.5478376800,6
2011-05-03 15:00:00,SCHISM,Near-bottom,-0.0715364082,29.1609613682,19.4499216335,-1.6656945511,6
2011-05-03 16:00:00,SCHISM,Near-bottom,-0.0636495781,28.7233990474,19.3880015773,-1.3420098444,6
2011-05-03 17:00:00,SCHISM,Near-bottom,-0.0589393618,28.7995091753,19.3745042614,-1.1114627660,6
2011-05-03 18:00:00,SCHISM,Near-bottom,-0.0205583013,29.5500969813,19.4317704669,0.0001046592,6
2011-05-03 19:00:00,SCHISM,Near-bottom,-0.0019503467,30.7120701385,19.5340063763,0.5063519602,6
2011-05-03 20:00:00,SCHISM,Near-bottom,0.0244728201,32.2976128050,19.6899744766,1.2598555889,6
2011-05-03 21:00:00,SCHISM,Near-bottom,0.0422723034,33.6269173134,19.8225746771,1.6368038479,6
2011-05-03 22:00:00,SCHISM,Near-bottom,0.0325897865,33.8558061906,19.8358561589,1.2756694507,6
2011-05-03 23:00:00,SCHISM,Near-bottom,0.0144608891,33.4636443469,19.7832968586,0.7184346679,6
2011-05-04 00:00:00,SCHISM,Near-bottom,-0.0225632315,32.5550869337,19.6667956378,-0.4176386248,6
2011-05-04 01:00:00,SCHISM,Near-bottom,-0.0497932612,30.9565891850,19.4469124358,-1.1965559444,6
2011-05-04 02:00:00,SCHISM,Near-bottom,-0.0734714528,29.6270530581,19.2545039946,-1.7637131719,6
2011-05-04 03:00:00,SCHISM,Near-bottom,-0.0892870725,27.7563807915,18.9879352265,-2.0853700319,6
2011-05-04 04:00:00,SCHISM,Near-bottom,-0.0713403321,27.0743235025,18.9082759958,-1.4524775319,6
2011-05-04 05:00:00,SCHISM,Near-bottom,-0.0654402183,27.7841012214,19.0060512427,-1.2019016204,6
2011-05-04 06:00:00,SCHISM,Near-bottom,-0.0525496616,28.2781064466,19.0707506995,-0.7731114946,6
2011-05-04 07:00:00,SCHISM,Near-bottom,-0.0112848812,29.2961769798,19.2035306636,0.3765217770,6
2011-05-04 08:00:00,SCHISM,Near-bottom,0.0271693164,31.5136662361,19.5052026664,1.4360033148,6
2011-05-04 09:00:00,SCHISM,Near-bottom,0.0490404000,33.0070483188,19.7145206717,1.9752020218,6
2011-05-04 10:00:00,SCHISM,Near-bottom,0.0524204578,34.0003146150,19.8549055394,1.9339786842,6
2011-05-04 11:00:00,SCHISM,Near-bottom,0.0351930906,34.1536631919,19.8729886304,1.3236888172,6
2011-05-04 12:00:00,SCHISM,Near-bottom,0.0017431926,33.6755625759,19.8082240942,0.2417522477,6
2011-05-04 13:00:00,SCHISM,Near-bottom,-0.0199707990,32.6876266445,19.6754678812,-0.3960253572,6
2011-05-04 14:00:00,SCHISM,Near-bottom,-0.0588245661,30.9757362036,19.4265103591,-1.5096690600,6
2011-05-04 15:00:00,SCHISM,Near-bottom,-0.0723606448,29.5373514526,19.1985569980,-1.7546796572,6
2011-05-04 16:00:00,SCHISM,Near-bottom,-0.0709887858,28.7077777833,19.0557421424,-1.6332341248,6
2011-05-04 17:00:00,SCHISM,Near-bottom,-0.0628874935,28.5107154537,19.0089014677,-1.2996363841,6
2011-05-04 18:00:00,SCHISM,Near-bottom,-0.0584955351,28.7253084372,19.0253574040,-1.0928026197,6
2011-05-04 19:00:00,SCHISM,Near-bottom,-0.0317407950,29.1802951200,19.0804789332,-0.2936864281,6
2011-05-04 20:00:00,SCHISM,Near-bottom,0.0100876448,30.8048500047,19.3161272289,0.8724797909,6
2011-05-04 21:00:00,SCHISM,Near-bottom,0.0338879517,32.4770367134,19.5689014718,1.5387412497,6
2011-05-04 22:00:00,SCHISM,Near-bottom,0.0314757892,33.5688743747,19.7309556390,1.2748102667,6
2011-05-04 23:00:00,SCHISM,Near-bottom,0.0340739220,33.8995670000,19.7718506162,1.3158106609,6
2011-05-05 00:00:00,SCHISM,Near-bottom,0.0043513594,33.4136416494,19.6762145784,0.3702011211,6
2011-05-05 01:00:00,SCHISM,Near-bottom,-0.0211036678,32.4670864342,19.5017201839,-0.3787828620,6
2011-05-05 02:00:00,SCHISM,Near-bottom,-0.0589589981,30.6934237552,19.1541100726,-1.4634195964,6
2011-05-05 03:00:00,SCHISM,Near-bottom,-0.0718091318,29.4458221322,18.8960806233,-1.7117297268,6
