time_aest,model,level,segment_number,element_id,cell_number_one_based,cell_x,cell_y,segment_length_m,normal_x,normal_y,tuflow_water_level_m,schism_water_level_m,common_surface_z_m,common_bed_z_m,target_z_m,normal_velocity_inward_positive_ms,salinity_psu,temperature_degC,salt_advection_index_psu_ms,valid_support
2011-05-05 22:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.0298123360,0.0292308470,0.0295215915,-6.3885751579,-5.8885751579,0.1668954108,34.9871096884,19.9843552788,5.8391880457,3
2011-05-05 23:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.0897083282,0.0894700978,0.0895892130,-6.3885751579,-5.8885751579,0.1267149868,34.9995106495,19.9835373596,4.4349625297,3
2011-05-06 00:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1495728493,0.1494287216,0.1495007855,-6.3885751579,-5.8885751579,0.1271769878,34.9999570213,19.9819396293,4.4511891059,3
2011-05-06 01:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1797690392,0.1796017419,0.1796853905,-6.3885751579,-5.8885751579,0.0953828448,34.9940777163,19.9747098808,3.3378346836,3
2011-05-06 02:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1699419022,0.1700586064,0.1700002543,-6.3885751579,-5.8885751579,0.0506823907,34.5566435086,19.8436296794,1.7514133087,3
2011-05-06 03:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1103968620,0.1103836808,0.1103902714,-6.3885751579,-5.8885751579,-0.0067614100,33.4388290965,19.5210800369,-0.2260936319,3
2011-05-06 04:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.0404620171,0.0420294422,0.0412457297,-6.3885751579,-5.8885751579,0.0044020612,31.9862279713,19.1357384807,0.1408053336,3
2011-05-06 05:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.0495014191,-0.0459224555,-0.0477119373,-6.3885751579,-5.8885751579,-0.0187346737,28.6696956351,18.3158519690,-0.5371173919,3
2011-05-06 06:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.1194467545,-0.1149844355,-0.1172155950,-6.3885751579,-5.8885751579,0.0269656025,28.5631681420,18.3202920860,0.7702230395,3
2011-05-06 07:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.1596970558,-0.1591853003,-0.1594411781,-6.3885751579,-5.8885751579,0.0793488359,32.4926863352,19.3358184255,2.5782568351,3
2011-05-06 08:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.1698260307,-0.1712888595,-0.1705574451,-6.3885751579,-5.8885751579,0.0947956597,33.8182190241,19.6809358903,3.2058203836,3
2011-05-06 09:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.1299691200,-0.1308677186,-0.1304184193,-6.3885751579,-5.8885751579,0.1466055952,34.5253340738,19.8688329829,5.0616071504,3
2011-05-06 10:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.0501379967,-0.0509385484,-0.0505382726,-6.3885751579,-5.8885751579,0.1891404051,34.9728345478,19.9916209254,6.6147760923,3
2011-05-06 11:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.0296802521,0.0292152154,0.0294477337,-6.3885751579,-5.8885751579,0.1659175246,34.9997483203,20.0019656303,5.8070716028,3
2011-05-06 12:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1199431419,0.1193444991,0.1196438205,-6.3885751579,-5.8885751579,0.1547247389,34.9999936796,20.0029025555,5.4153648845,3
2011-05-06 13:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1796221733,0.1795579808,0.1795900771,-6.3885751579,-5.8885751579,0.1161214177,35.0000000000,20.0025522418,4.0642496209,3
2011-05-06 14:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1998324394,0.1997796724,0.1998060559,-6.3885751579,-5.8885751579,0.0730657377,34.9833837476,19.9955501239,2.5560867401,3
2011-05-06 15:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1800103188,0.1800202785,0.1800152986,-6.3885751579,-5.8885751579,0.0168858577,34.1798956847,19.7705473535,0.5771568557,3
2011-05-06 16:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1204619408,0.1206138341,0.1205378874,-6.3885751579,-5.8885751579,-0.0087303266,33.4160320729,19.5446346559,-0.2917328722,3
2011-05-06 17:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.0506639481,0.0520566006,0.0513602743,-6.3885751579,-5.8885751579,0.0009704461,31.8029969505,19.0863608768,0.0308630959,3
2011-05-06 18:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.0094466209,-0.0069609437,-0.0082037823,-6.3885751579,-5.8885751579,0.0263854964,31.3730079019,18.9553196965,0.8277923874,3
2011-05-06 19:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.0697865486,-0.0675914919,-0.0686890203,-6.3885751579,-5.8885751579,0.0466927886,31.9408392122,19.1048917759,1.4914068538,3
2011-05-06 20:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.0997996330,-0.1006559067,-0.1002277698,-6.3885751579,-5.8885751579,0.0743470534,33.3887416251,19.5161835205,2.4823545582,3
2011-05-06 21:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.0798845291,-0.0808115913,-0.0803480602,-6.3885751579,-5.8885751579,0.1191883490,34.2079885146,19.7530154912,4.0771936725,3
2011-05-06 22:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,-0.0202727318,-0.0207240093,-0.0204983706,-6.3885751579,-5.8885751579,0.1680042695,34.8361187953,19.9364579188,5.8526166909,3
2011-05-06 23:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.0497412682,0.0492822799,0.0495117740,-6.3885751579,-5.8885751579,0.1569106055,34.9955198049,19.9860015280,5.4911682019,3
2011-05-07 00:00:00,SCHISM,Near-bottom,5,1375,1375,159.0727767800,-31.3592110427,75.6171246597,0.4142849406,-0.9101472342,0.1295909882,0.1293152814,0.1294531348,-6.3885751579,-5.8885751579,0.1506572462,34.9998800066,19.9862269329,5.2729855404,3
2011-05-01 01:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0184590816,-0.0188303251,-0.0186447034,-3.9542045293,-3.4542045293,-0.0618106929,23.2614697402,19.9629301011,-1.4378075618,2
2011-05-01 02:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0701782703,-0.0695080995,-0.0698431849,-3.9542045293,-3.4542045293,-0.0636320526,13.0956153775,19.9209169554,-0.8333008866,2
2011-05-01 03:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0990097523,-0.0999409107,-0.0994753315,-3.9542045293,-3.4542045293,-0.0233851877,11.0136356529,19.8774562594,-0.2575559366,2
2011-05-01 04:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1098301411,-0.1091832596,-0.1095067003,-3.9542045293,-3.4542045293,0.2078420295,31.1522248045,19.9670397431,6.4747416257,2
2011-05-01 05:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0894525051,-0.0890263445,-0.0892394248,-3.9542045293,-3.4542045293,0.1168971851,33.5162564470,19.9765331620,3.9179560322,2
2011-05-01 06:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0296514034,-0.0308407338,-0.0302460686,-3.9542045293,-3.4542045293,0.1662582566,34.8403576036,19.9900267184,5.7924971153,2
2011-05-01 07:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0300216675,0.0292658039,0.0296437357,-3.9542045293,-3.4542045293,0.1530285420,34.9967003800,19.9928082558,5.3554940338,2
2011-05-01 08:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0899221897,0.0893732046,0.0896476972,-3.9542045293,-3.4542045293,0.1257198096,34.9998347524,19.9922692685,4.4001725625,2
2011-05-01 09:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1299273968,0.1294037932,0.1296655950,-3.9542045293,-3.4542045293,0.1007083062,34.9998829164,19.9916249859,3.5247789247,2
2011-05-01 10:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1401236057,0.1402475843,0.1401855950,-3.9542045293,-3.4542045293,0.0745976476,34.5092461776,19.9816517977,2.5743085854,2
2011-05-01 11:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1302273273,0.1321181688,0.1311727481,-3.9542045293,-3.4542045293,0.0005830706,32.4133099046,19.9378552535,0.0188992468,2
2011-05-01 12:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0802767277,0.0838629057,0.0820698167,-3.9542045293,-3.4542045293,-0.0436471765,31.3148527808,19.9200459538,-1.3668049075,2
2011-05-01 13:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0205168724,0.0259757573,0.0232463149,-3.9542045293,-3.4542045293,-0.0589877331,29.8089399006,19.8977748260,-1.7583617923,2
2011-05-01 14:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0296347141,-0.0237494306,-0.0266920723,-3.9542045293,-3.4542045293,-0.0455418926,29.6003680888,19.8990314130,-1.3480567834,2
2011-05-01 15:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0694119930,-0.0654821142,-0.0674470536,-3.9542045293,-3.4542045293,-0.0203132862,30.6028322717,19.9163657893,-0.6216440918,2
2011-05-01 16:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0796394348,-0.0769038867,-0.0782716607,-3.9542045293,-3.4542045293,0.0330562631,31.5605417582,19.9293671355,1.0432735729,2
2011-05-01 17:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0697770119,-0.0684285918,-0.0691028018,-3.9542045293,-3.4542045293,0.0813461179,32.9039646646,19.9441803732,2.6766097887,2
2011-05-01 18:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0198755264,-0.0207785179,-0.0203270222,-3.9542045293,-3.4542045293,0.1715256081,34.7746323498,19.9843392997,5.9647399609,2
2011-05-01 19:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0400943756,0.0393126905,0.0397035330,-3.9542045293,-3.4542045293,0.1442310603,34.9956378529,19.9887961311,5.0474579525,2
2011-05-01 20:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0999457836,0.0993778803,0.0996618320,-3.9542045293,-3.4542045293,0.1176745534,34.9996874025,19.9851146586,4.1185725846,2
2011-05-01 21:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1502201557,0.1493261691,0.1497731624,-3.9542045293,-3.4542045293,0.1074243284,34.9992724810,19.9815969944,3.7597733414,2
2011-05-01 22:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1700336933,0.1700416286,0.1700376610,-3.9542045293,-3.4542045293,0.0839755259,34.6288521211,19.9611183093,2.9079760681,2
2011-05-01 23:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1500213146,0.1523753712,0.1511983429,-3.9542045293,-3.4542045293,-0.0179634749,32.3853036310,19.8463632651,-0.5817525899,2
2011-05-02 00:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1001465321,0.1040657901,0.1021061611,-3.9542045293,-3.4542045293,-0.0430778855,31.2675351906,19.7913139393,-1.3469392993,2
2011-05-02 01:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0307164192,0.0362771925,0.0334968059,-3.9542045293,-3.4542045293,-0.0680836847,29.5611843747,19.7102512289,-2.0126343552,2
2011-05-02 02:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0293819904,-0.0225433735,-0.0259626820,-3.9542045293,-3.4542045293,-0.0617009052,28.6789582497,19.6772675010,-1.7695176853,2
2011-05-02 03:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0796630383,-0.0740642659,-0.0768636521,-3.9542045293,-3.4542045293,-0.0384134828,29.7488829038,19.7327613891,-1.1427582015,2
2011-05-02 04:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1097452641,-0.1058291847,-0.1077872244,-3.9542045293,-3.4542045293,-0.0060164184,30.7094937962,19.7764304560,-0.1847611627,2
2011-05-02 05:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1096916199,-0.1073430773,-0.1085173486,-3.9542045293,-3.4542045293,0.0545545553,31.8924858730,19.8242940452,1.7398803839,2
2011-05-02 06:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0797572136,-0.0795749139,-0.0796660638,-3.9542045293,-3.4542045293,0.1244420461,33.8062566591,19.9135005703,4.2069197482,2
2011-05-02 07:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0197548866,-0.0209499494,-0.0203524180,-3.9542045293,-3.4542045293,0.1709849253,34.9633805126,19.9869457610,5.9782110062,2
2011-05-02 08:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0496923923,0.0492903517,0.0494913720,-3.9542045293,-3.4542045293,0.1445437840,34.9992572876,19.9893623736,5.0589250848,2
2011-05-02 09:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1099116802,0.1094273497,0.1096695149,-3.9542045293,-3.4542045293,0.1098285758,34.9999430181,19.9881806770,3.8439938952,2
2011-05-02 10:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1501462460,0.1495434471,0.1498448466,-3.9542045293,-3.4542045293,0.0880965069,34.9237673260,19.9822433135,3.0766619088,2
2011-05-02 11:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1600306034,0.1606495794,0.1603400914,-3.9542045293,-3.4542045293,0.0640981417,34.2698563925,19.9410926879,2.1966341095,2
2011-05-02 12:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1400039196,0.1426147117,0.1413093156,-3.9542045293,-3.4542045293,-0.0240892664,32.4002128886,19.8224176689,-0.7804973603,2
2011-05-02 13:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0903394222,0.0939884623,0.0921639422,-3.9542045293,-3.4542045293,-0.0432806837,31.3522816948,19.7628681096,-1.3569481866,2
2011-05-02 14:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0302817822,0.0358278977,0.0330548399,-3.9542045293,-3.4542045293,-0.0580194629,30.0103710065,19.6829933927,-1.7411856064,2
2011-05-02 15:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0197756290,-0.0137477846,-0.0167617068,-3.9542045293,-3.4542045293,-0.0487260055,29.6832602194,19.6636437508,-1.4463467007,2
2011-05-02 16:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0496494770,-0.0457849483,-0.0477172126,-3.9542045293,-3.4542045293,-0.0124892142,30.8501791704,19.7320274049,-0.3852944967,2
2011-05-02 17:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0697560310,-0.0669690677,-0.0683625494,-3.9542045293,-3.4542045293,0.0219093898,31.6086874242,19.7670071265,0.6925270527,2
2011-05-02 18:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0497846603,-0.0484453378,-0.0491149991,-3.9542045293,-3.4542045293,0.0863203395,32.9549589956,19.8384147073,2.8446832490,2
2011-05-02 19:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0000460148,-0.0005984598,-0.0002762225,-3.9542045293,-3.4542045293,0.1581629627,34.7319435225,19.9650479176,5.4933070894,2
2011-05-02 20:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0600092411,0.0593322868,0.0596707640,-3.9542045293,-3.4542045293,0.1346551218,34.9914168973,19.9851719575,4.7117735039,2
2011-05-02 21:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1201040745,0.1193312979,0.1197176862,-3.9542045293,-3.4542045293,0.1195653539,34.9992877098,19.9829675313,4.1847022204,2
2011-05-02 22:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1599566936,0.1593644151,0.1596605544,-3.9542045293,-3.4542045293,0.1023263440,34.9866095559,19.9780919999,3.5800518438,2
2011-05-02 23:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1699888706,0.1704215867,0.1702052286,-3.9542045293,-3.4542045293,0.0750539565,34.4291926118,19.9224726962,2.5840471235,2
2011-05-03 00:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1399519444,0.1428026281,0.1413772862,-3.9542045293,-3.4542045293,-0.0325394561,32.1097096038,19.6945736129,-1.0448324847,2
2011-05-03 01:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0904119015,0.0942207467,0.0923163241,-3.9542045293,-3.4542045293,-0.0410917971,31.0912559500,19.5979150228,-1.2775955802,2
2011-05-03 02:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0202405453,0.0263111529,0.0232758491,-3.9542045293,-3.4542045293,-0.0670019102,29.5086499895,19.4499815812,-1.9771359157,2
2011-05-03 03:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0392858982,-0.0327190977,-0.0360024980,-3.9542045293,-3.4542045293,-0.0585138884,28.7479684496,19.3862269943,-1.6821554164,2
2011-05-03 04:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0897684097,-0.0841290402,-0.0869487250,-3.9542045293,-3.4542045293,-0.0379183030,29.7281271743,19.4814855227,-1.1272401342,2
2011-05-03 05:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1297688484,-0.1254422652,-0.1276055568,-3.9542045293,-3.4542045293,-0.0191527991,30.4004994364,19.5419326877,-0.5822546594,2
2011-05-03 06:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.1197054386,-0.1172764490,-0.1184909438,-3.9542045293,-3.4542045293,0.0616570680,31.8268535699,19.6713494949,1.9623504733,2
2011-05-03 07:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0799837112,-0.0797013942,-0.0798425527,-3.9542045293,-3.4542045293,0.1299023737,34.0183827372,19.8807768161,4.4190686666,2
2011-05-03 08:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0198147297,-0.0208880209,-0.0203513753,-3.9542045293,-3.4542045293,0.1644176474,34.9683163433,19.9887554525,5.7494083082,2
2011-05-03 09:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0596206188,0.0592432606,0.0594319397,-3.9542045293,-3.4542045293,0.1522026470,34.9994073400,19.9959790433,5.3270024416,2
2011-05-03 10:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1200106144,0.1194884455,0.1197495299,-3.9542045293,-3.4542045293,0.1079301694,34.9999620120,20.0001975768,3.7775518304,2
2011-05-03 11:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1598904133,0.1595117301,0.1597010717,-3.9542045293,-3.4542045293,0.0875334259,34.9600385571,20.0027902854,3.0601719461,2
2011-05-03 12:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1599538326,0.1608919194,0.1604228760,-3.9542045293,-3.4542045293,0.0425514988,34.0076630291,19.9176274116,1.4470770310,2
2011-05-03 13:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1301419735,0.1328581146,0.1315000440,-3.9542045293,-3.4542045293,-0.0305315435,32.2188329144,19.7500242209,-0.9836906987,2
2011-05-03 14:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0803682804,0.0841972004,0.0822827404,-3.9542045293,-3.4542045293,-0.0431652239,31.1756501653,19.6445989473,-1.3457039211,2
2011-05-03 15:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0203001499,0.0259281197,0.0231141348,-3.9542045293,-3.4542045293,-0.0593794519,29.9116125365,19.5117214373,-1.7761351584,2
2011-05-03 16:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0297598839,-0.0237653608,-0.0267626223,-3.9542045293,-3.4542045293,-0.0473482718,29.6384004818,19.4690692914,-1.4033270425,2
2011-05-03 17:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0698394775,-0.0654063324,-0.0676229050,-3.9542045293,-3.4542045293,-0.0243900330,30.5747923364,19.5432792862,-0.7457201941,2
2011-05-03 18:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0697305202,-0.0670911609,-0.0684108406,-3.9542045293,-3.4542045293,0.0394990356,31.7431540297,19.6463330924,1.2538239713,2
2011-05-03 19:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,-0.0500385761,-0.0488043013,-0.0494214387,-3.9542045293,-3.4542045293,0.0889076587,33.2934555771,19.7913772447,2.9600431845,2
2011-05-03 20:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0000028610,-0.0007860570,-0.0003915980,-3.9542045293,-3.4542045293,0.1635274777,34.8489273437,19.9689331896,5.6987571885,2
2011-05-03 21:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.0699698925,0.0692830448,0.0696264687,-3.9542045293,-3.4542045293,0.1438739582,34.9964509234,19.9859310278,5.0350779173,2
2011-05-03 22:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1296885014,0.1294010598,0.1295447806,-3.9542045293,-3.4542045293,0.1178157652,34.9997663740,19.9824911604,4.1235242572,2
2011-05-03 23:00:00,SCHISM,Near-bottom,6,1373,1373,159.0720625542,-31.3594911378,75.5258446713,0.4146392819,-0.9099858603,0.1698782444,0.1693848169,0.1696315306,-3.9542045293,-3.4542045293,0.1012705192,34.9953125576,19.9773363299,3.5439934715,2
