time_aest,location,element_id,tuflow_cell_number,x,y,bed_elevation_m,variable,level,unit,target_z_m,tuflow,schism,schism_minus_tuflow,schism_valid_nodes
2011-05-05 06:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4449601184,22.9695589824,4.7784460886,-18.1911128939,2
2011-05-05 07:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4555258881,23.0300337112,4.4630322537,-18.5670014575,2
2011-05-05 08:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4448717422,23.7033126216,4.4999150494,-19.2033975722,2
2011-05-05 09:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4227479998,24.1424057736,4.7329196660,-19.4094861076,2
2011-05-05 10:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3842428763,24.9786939908,5.0538272162,-19.9248667746,2
2011-05-05 11:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3442082064,25.6446817565,5.3810239869,-20.2636577696,2
2011-05-05 12:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3128924931,25.8896335483,5.6803944383,-20.2092391100,2
2011-05-05 13:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2958406616,25.9586864293,5.8851981594,-20.0734882699,2
2011-05-05 14:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2944294043,25.8039473848,5.9066442907,-19.8973030941,2
2011-05-05 15:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3148069919,25.3461751762,5.6436891944,-19.7024859818,2
2011-05-05 16:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3492141764,24.4587045602,5.1392413174,-19.3194632428,2
2011-05-05 17:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3799111097,23.9549368024,4.5931384688,-19.3617983336,2
2011-05-05 18:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4055691170,23.6236842811,4.1365246381,-19.4871596429,2
2011-05-05 19:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4224300209,23.4857482115,3.7931804914,-19.6925677201,2
2011-05-05 20:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4206350292,23.8236534581,3.6774006060,-20.1462528521,2
2011-05-05 21:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4012430388,24.4408036363,3.8374393637,-20.6033642726,2
2011-05-05 22:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3685499246,25.0674279494,4.0807063069,-20.9867216425,2
2011-05-05 23:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3361803267,25.6408731777,4.2981128424,-21.3427603353,2
2011-05-06 00:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3089331555,25.8136291544,4.4717618527,-21.3418673016,2
2011-05-06 01:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2896444270,26.0737314617,4.5673378353,-21.5063936264,3
2011-05-06 02:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2938311883,25.7313523306,4.5401755962,-21.1911767344,3
2011-05-06 03:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3186401826,25.2012457225,4.3365082789,-20.8647374436,2
2011-05-06 04:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3544941695,24.3119413610,3.9035620588,-20.4083793022,2
2011-05-06 05:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3952503445,23.6542224643,3.3899829095,-20.2642395548,2
2011-05-06 06:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4353006768,22.8638934543,2.8790401341,-19.9848533202,2
2011-05-06 07:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4560970120,22.8460379437,2.5773093851,-20.2687285586,2
2011-05-06 08:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4642994408,23.0922704188,2.4455328489,-20.6467375698,2
2011-05-06 09:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4472302442,23.7296045815,2.4780523875,-21.2515521939,2
2011-05-06 10:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4088344474,24.6326558829,2.6838129786,-21.9488429043,2
2011-05-06 11:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3680640141,25.3060955733,2.9250645165,-22.3810310568,2
2011-05-06 12:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3252681195,25.8105698087,3.1550944899,-22.6554753188,2
2011-05-06 13:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2909022439,26.3035242017,3.3670823582,-22.9364418435,3
2011-05-06 14:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2799026228,26.1149650404,3.4636131069,-22.6513519335,3
2011-05-06 15:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.2863366629,25.8501227319,3.4097068882,-22.4404158437,3
2011-05-06 16:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3137308911,25.1569327406,3.2026591140,-21.9542736266,2
2011-05-06 17:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3479588985,24.3613241501,2.8826208663,-21.4787032838,2
2011-05-06 18:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.3791305544,23.8711342263,2.5868132577,-21.2843209686,2
2011-05-06 19:00:00,Middle,681,681,159.0961703993,-31.3928805341,-4.7865343094,Salinity,Mid-depth,psu,-2.4084962297,23.4388913073,2.3525210714,-21.0863702359,2
